Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-01-21,42150,-950,-2.2,43100,44000,41750,147025,6299218400,5.17396E+11,12275111
2021-01-20,43100,1200,2.86,42400,44850,40100,555857,23582218750,5.29057E+11,12275111
2021-01-19,41900,3900,10.26,39550,43000,38850,653977,26949510550,5.14327E+11,12275111
2021-01-18,38000,300,0.8,37650,39300,36700,171079,6579270450,4.66454E+11,12275111
2021-01-15,37700,-850,-2.2,38800,38900,37050,83119,3128653300,4.62772E+11,12275111
2021-01-14,38550,100,0.26,38450,39000,37700,65415,2509999450,4.73206E+11,12275111
2021-01-13,38450,1600,4.34,38350,39450,38000,236912,9136746150,4.71978E+11,12275111
2021-01-12,36850,700,1.94,36000,37600,35700,113209,4154558350,4.52338E+11,12275111
2021-01-11,36150,-700,-1.9,36850,37000,35250,138422,4983927600,4.43745E+11,12275111
2021-01-08,36850,-1450,-3.79,38400,38450,36500,157637,5819502300,4.52338E+11,12275111
2021-01-07,38300,450,1.19,37800,38550,37350,117972,4469793400,4.70137E+11,12275111
2021-01-06,37850,-2150,-5.38,40150,40150,37700,231523,8897373400,4.64613E+11,12275111
2021-01-05,40000,300,0.76,39700,40500,39600,161761,6476376700,4.91004E+11,12275111
2021-01-04,39700,2900,7.88,38700,41000,38650,454128,18116991200,4.87322E+11,12275111
2020-12-30,36800,3250,9.69,33550,38700,33400,446519,16403747400,4.51724E+11,12275111
2020-12-29,33550,1100,3.39,32550,33700,32550,52386,1745132450,4.1183E+11,12275111
2020-12-28,32450,-850,-2.55,33250,33300,32200,63127,2053290350,3.98327E+11,12275111
2020-12-24,33300,650,1.99,32500,33450,32150,53992,1774145900,4.08761E+11,12275111
2020-12-23,32650,-150,-0.46,33000,33100,31950,33574,1088752350,4.00782E+11,12275111
2020-12-22,32800,150,0.46,32650,33000,31750,84319,2731015800,4.02624E+11,12275111
2020-12-21,32650,-1200,-3.55,33650,33850,32650,84551,2784961100,4.00782E+11,12275111
2020-12-18,33850,-750,-2.17,34200,34350,33650,70941,2401805550,4.15513E+11,12275111
2020-12-17,34600,500,1.47,33850,34700,33550,55628,1896383500,4.24719E+11,12275111
2020-12-16,34100,-250,-0.73,34400,34550,33750,57503,1955014800,4.18581E+11,12275111
2020-12-15,34350,-750,-2.14,35250,35250,33850,66433,2271857150,4.2165E+11,12275111
2020-12-14,35100,-550,-1.54,35650,35650,34400,89471,3115825250,4.30856E+11,12275111
2020-12-11,35650,550,1.57,35700,36450,35100,111586,3986900650,4.37608E+11,12275111
2020-12-10,35100,1650,4.93,34300,35500,33850,221862,7741066550,4.30856E+11,12275111
2020-12-09,33450,-650,-1.91,34350,34350,33300,66239,2224492450,4.10602E+11,12275111
2020-12-08,34100,300,0.89,34000,34500,33350,82966,2820797550,4.18581E+11,12275111
