Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-02-15,2740,75,2.81,2665,2750,2645,251728,680580620,1.01696E+11,37115267
2021-02-10,2665,-10,-0.37,2685,2690,2640,104293,276790870,98912186555,37115267
2021-02-09,2675,0,0,2675,2700,2640,199585,531955390,99283339225,37115267
2021-02-08,2675,-15,-0.56,2715,2735,2675,149325,402258375,99283339225,37115267
2021-02-05,2690,-20,-0.74,2710,2750,2690,197784,535373825,99840068230,37115267
2021-02-04,2710,30,1.12,2700,2715,2650,205846,552345465,1.00582E+11,37115267
2021-02-03,2680,70,2.68,2620,2705,2620,308714,823599075,99468915560,37115267
2021-02-02,2610,50,1.95,2590,2650,2560,211876,553127590,96870846870,37115267
2021-02-01,2560,5,0.2,2555,2565,2470,269205,682623865,95015083520,37115267
2021-01-29,2555,-105,-3.95,2685,2690,2510,479420,1240707830,94829507185,37115267
2021-01-28,2660,-110,-3.97,2745,2745,2645,549537,1474743855,98726610220,37115267
2021-01-27,2770,-10,-0.36,2800,2810,2760,169803,472140520,1.02809E+11,37115267
2021-01-26,2780,-20,-0.71,2800,2855,2770,261108,729855600,1.0318E+11,37115267
2021-01-25,2800,-30,-1.06,2810,2835,2785,302053,846010290,1.03923E+11,37115267
2021-01-22,2830,-10,-0.35,2860,2895,2825,299236,850145835,1.05036E+11,37115267
2021-01-21,2840,0,0,2845,2880,2825,221238,630237210,1.05407E+11,37115267
2021-01-20,2840,35,1.25,2815,2860,2805,256395,725984765,1.05407E+11,37115267
2021-01-19,2805,40,1.45,2775,2865,2730,387433,1077614410,1.04108E+11,37115267
2021-01-18,2765,-105,-3.66,2845,2870,2750,433548,1211795110,1.02624E+11,37115267
2021-01-15,2870,15,0.53,2870,2930,2810,476730,1362293550,1.06521E+11,37115267
2021-01-14,2855,-45,-1.55,2940,2940,2845,390642,1121017065,1.05964E+11,37115267
2021-01-13,2900,5,0.17,2860,2940,2860,594846,1727356475,1.07634E+11,37115267
2021-01-12,2895,10,0.35,2855,2945,2825,750609,2177732355,1.07449E+11,37115267
2021-01-11,2885,-155,-5.1,3050,3085,2850,1156385,3354545820,1.07078E+11,37115267
