Date,Open,High,Low,Close,Adj Close,Volume
2021-05-25,179500,182000,179500,182000,182000,110396
2021-05-26,181000,182000,179000,179500,179500,104391
2021-05-27,179500,181500,178500,181500,181500,214465
2021-05-28,181500,182000,180000,181500,181500,84168
2021-05-31,182000,182500,180000,181500,181500,86823
2021-06-01,182000,188000,181500,187500,187500,265430
2021-06-02,187500,187500,184000,185500,185500,161222
2021-06-03,185500,187500,184500,185500,185500,123324
2021-06-04,184500,186500,182500,186000,186000,119416
2021-06-07,187500,190000,186000,188500,188500,209939
2021-06-08,188500,190000,187000,187500,187500,109380
2021-06-09,186500,187500,185000,186000,186000,110033
2021-06-10,185500,188500,185000,188000,188000,160967
2021-06-11,188500,189500,186500,187500,187500,91723
2021-06-14,187000,188000,185000,187500,187500,79950
2021-06-15,188500,191000,187000,189500,189500,161759
2021-06-16,189000,194000,188000,191000,191000,195201
2021-06-17,189500,190000,187000,187500,187500,136446
2021-06-18,187500,189000,186000,186000,186000,124938
2021-06-21,185000,186500,184000,184500,184500,127959
2021-06-22,185000,186000,183500,183500,183500,89400
2021-06-23,184000,186500,183500,185000,185000,97365
2021-06-24,185000,187500,183500,187000,187000,120582
2021-06-25,187500,188000,186000,186000,186000,109896
2021-06-28,186000,186500,185000,186000,186000,56800
2021-06-29,185500,187000,184000,185500,185500,89639
2021-06-30,185500,186500,184500,185000,185000,85965
2021-07-01,184500,186000,183500,186000,186000,84269
2021-07-02,186000,186500,185000,186000,186000,66114
2021-07-05,186000,186500,185500,186500,186500,63275
2021-07-06,186500,191000,186500,189000,189000,162854
2021-07-07,189500,191500,187500,187500,187500,108386
2021-07-08,187000,189000,184000,184000,184000,142206
2021-07-09,182000,183500,179500,182000,182000,181142
2021-07-12,183000,185000,182000,184000,184000,83495
2021-07-13,184000,188000,184000,187000,187000,95486
2021-07-14,187000,187500,185000,186500,186500,72774
2021-07-15,187500,188000,185500,186500,186500,103258
2021-07-16,185000,185500,183500,185500,185500,96269
2021-07-19,184000,184500,182500,183500,183500,64343
2021-07-20,181000,185000,181000,182500,182500,101892
2021-07-21,183000,183500,181500,181500,181500,72965
2021-07-22,182500,185000,182000,185000,185000,82136
2021-07-23,185500,187000,185000,185000,185000,78851
2021-07-26,185500,186500,184500,184500,184500,91277
2021-07-27,186000,187000,184000,185000,185000,101199
2021-07-28,184000,184500,181500,182500,182500,120862
2021-07-29,183000,185500,183000,185000,185000,86650
2021-07-30,184000,185000,182000,182500,182500,100052
2021-08-02,183500,185500,181500,185500,185500,93973
2021-08-03,184500,185500,182000,185000,185000,100578
2021-08-04,185000,188500,184000,188500,188500,172325
2021-08-05,188500,189500,187000,187500,187500,132664
2021-08-06,188000,189000,186500,187000,187000,73736
2021-08-09,187000,188000,185000,187000,187000,93336
2021-08-10,188500,188500,182000,182500,182500,202040
2021-08-11,182500,182500,179000,180000,180000,210129
2021-08-12,180500,181000,177500,179000,179000,150125
2021-08-13,179000,180500,175000,175500,175500,134484
2021-08-17,176000,177000,173500,174500,174500,132457
2021-08-18,173500,176500,173500,174500,174500,71556
2021-08-19,174000,174500,169000,169500,169500,168059
2021-08-20,170500,171000,166000,166000,166000,153844
2021-08-23,168000,171500,167000,169000,169000,97813
2021-08-24,170000,173000,170000,171500,171500,98235
2021-08-25,172000,173500,170500,172000,172000,81312
2021-08-26,172000,173000,169000,169000,169000,87241
2021-08-27,169000,172500,167500,170500,170500,82895
2021-08-30,172000,173000,168000,169500,169500,107496
2021-08-31,169500,172500,168000,172500,172500,136340
2021-09-01,171000,173500,170500,172500,172500,85174
2021-09-02,171500,172500,169500,170000,170000,105067
2021-09-03,171000,173000,170000,171500,171500,76662
2021-09-06,171500,172500,171000,172500,172500,51484
2021-09-07,172500,173000,170500,171500,171500,51081
2021-09-08,170500,171500,169500,170000,170000,74038
2021-09-09,169000,169500,167000,167000,167000,141792
2021-09-10,167500,169000,167000,168000,168000,90833
2021-09-13,167000,169000,166000,167500,167500,85398
2021-09-14,168000,169000,167500,168000,168000,108307
2021-09-15,167000,169500,167000,169500,169500,73199
2021-09-16,169000,169500,167000,167000,167000,95167
2021-09-17,167000,168000,166000,168000,168000,110673
2021-09-23,166500,166500,164000,165500,165500,138104
2021-09-24,165000,165500,163500,164000,164000,120277
2021-09-27,163500,165500,163000,164500,164500,65177
2021-09-28,164500,165000,160500,160500,160500,142679
2021-09-29,158500,161000,158000,160500,160500,111429
2021-09-30,159000,161500,158500,160500,160500,111310
2021-10-01,159000,161000,157500,158000,158000,88005
2021-10-05,156000,159000,154000,156500,156500,137075
2021-10-06,157500,159000,155500,157500,157500,113422
2021-10-07,159000,162000,158500,158500,158500,81305
2021-10-08,158500,161000,157000,160500,160500,88372
2021-10-12,156000,156500,148000,150000,150000,386317
2021-10-13,149000,153500,148000,153000,153000,113521
2021-10-14,154000,156000,152500,156000,156000,88220
2021-10-15,156500,158500,156000,157500,157500,82161
