Date,Open,High,Low,Close,Adj Close,Volume
2021-04-20,230000.000000,231000.000000,228500.000000,229000.000000,228049.796875,722449
2021-04-21,227500.000000,228000.000000,224000.000000,225500.000000,224564.312500,848076
2021-04-22,226500.000000,231000.000000,225500.000000,226000.000000,225062.234375,1025922
2021-04-23,225500.000000,225500.000000,220500.000000,221000.000000,220082.984375,1202196
2021-04-26,221500.000000,222500.000000,220000.000000,221500.000000,220580.906250,653982
2021-04-27,222000.000000,222500.000000,218000.000000,220000.000000,219087.140625,763634
2021-04-28,220000.000000,223500.000000,219500.000000,221500.000000,220580.906250,701452
2021-04-29,221000.000000,221500.000000,217000.000000,217500.000000,216597.515625,1047837
2021-04-30,216000.000000,216500.000000,211000.000000,212000.000000,211120.328125,1168115
2021-05-03,212000.000000,222500.000000,211000.000000,218000.000000,217095.437500,1189242
2021-05-04,220000.000000,224500.000000,217500.000000,223500.000000,222572.609375,953550
2021-05-06,223000.000000,225000.000000,221000.000000,223500.000000,222572.609375,645594
2021-05-07,223500.000000,227000.000000,221000.000000,224000.000000,223070.546875,639489
2021-05-10,226500.000000,230000.000000,225500.000000,229500.000000,228547.718750,1117219
2021-05-11,227000.000000,228500.000000,223500.000000,226500.000000,225560.171875,852825
2021-05-12,226500.000000,233000.000000,223000.000000,227500.000000,226556.015625,1649500
2021-05-13,224000.000000,232000.000000,221500.000000,229500.000000,228547.718750,1593554
2021-05-14,234000.000000,236000.000000,226500.000000,229000.000000,228049.796875,1357407
2021-05-17,232000.000000,232500.000000,225000.000000,227000.000000,226058.093750,875528
2021-05-18,227500.000000,232500.000000,226000.000000,231000.000000,230041.500000,1034501
2021-05-20,228500.000000,230500.000000,224000.000000,224500.000000,223568.468750,1190072
2021-05-21,227000.000000,233000.000000,225500.000000,227500.000000,226556.015625,1333704
2021-05-24,227500.000000,231000.000000,226000.000000,228000.000000,227053.937500,765657
2021-05-25,230000.000000,230000.000000,225000.000000,227500.000000,226556.015625,781950
2021-05-26,227500.000000,229000.000000,222500.000000,223500.000000,222572.609375,1088210
2021-05-27,223000.000000,223500.000000,220000.000000,220500.000000,219585.062500,2306997
2021-05-28,223500.000000,232500.000000,223000.000000,232000.000000,231037.343750,2394356
2021-05-31,233000.000000,235500.000000,230500.000000,235000.000000,234024.890625,1132711
2021-06-01,235000.000000,237500.000000,232500.000000,237000.000000,236016.593750,1027141
2021-06-02,238500.000000,243000.000000,235500.000000,238000.000000,237012.453125,1707167
2021-06-03,238500.000000,240500.000000,236500.000000,238500.000000,237510.375000,1034103
