Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2020-07-13,13050,-550,-4.04,13600,13650,13050,24952,329233800,1.05336E+11,8071688
2020-07-10,13600,150,1.12,13450,13800,13150,26325,356543550,1.09775E+11,8071688
2020-07-09,13450,-50,-0.37,13500,13500,12900,41596,548005950,1.08564E+11,8071688
2020-07-08,13500,-200,-1.46,13700,13700,13200,20335,273218500,1.08968E+11,8071688
2020-07-07,13700,-100,-0.72,13800,13900,13500,26988,368200700,1.10582E+11,8071688
2020-07-06,13800,-500,-3.5,14350,14400,13550,53188,739480500,1.11389E+11,8071688
2020-07-03,14300,500,3.62,14050,14550,13800,88928,1255336400,1.15425E+11,8071688
2020-07-02,13800,800,6.15,12950,14600,12950,149124,2068542700,1.11389E+11,8071688
2020-07-01,13000,-250,-1.89,13550,13550,12950,16037,211361950,1.04932E+11,8071688
2020-06-30,13250,450,3.52,12750,13250,12650,23153,300432400,1.0695E+11,8071688
2020-06-29,12800,-250,-1.92,12700,13200,12600,15521,199559200,1.03318E+11,8071688
2020-06-26,13050,0,0,13150,13300,12700,17442,226706950,1.05336E+11,8071688
2020-06-25,13050,-400,-2.97,13200,13600,12950,46411,618753950,1.05336E+11,8071688
2020-06-24,13450,300,2.28,13150,13450,12750,51040,671949650,1.08564E+11,8071688
2020-06-23,13150,750,6.05,13150,13700,13000,182736,2427774250,1.06143E+11,8071688
2020-06-22,12400,50,0.4,12050,12650,11850,20346,249185700,1.00089E+11,8071688
2020-06-19,12350,-150,-1.2,12700,12700,11850,19113,232682750,99685346800,8071688
2020-06-18,12500,1050,9.17,11500,12650,11450,61978,763232250,1.00896E+11,8071688
2020-06-17,11450,350,3.15,10750,12850,10750,77786,900384750,92420827600,8071688
2020-06-16,11100,650,6.22,10900,11600,10900,27370,306510300,89595736800,8071688
2020-06-15,10450,-1550,-12.92,12000,12250,10450,43207,485775550,84349139600,8071688
2020-06-12,12000,100,0.84,11550,12100,10550,40279,460554200,96860256000,8071688
2020-06-11,11900,-700,-5.56,12400,12600,11850,43890,532407300,96053087200,8071688
2020-06-10,12600,0,0,12800,12800,12200,11412,141876900,1.01703E+11,8071688
2020-06-09,12600,-300,-2.33,13050,13050,12500,12981,163634400,1.01703E+11,8071688
2020-06-08,12900,50,0.39,13000,13000,12700,22997,294952400,1.04125E+11,8071688
2020-06-05,12850,100,0.78,12600,12900,12600,17878,227895650,1.03721E+11,8071688
2020-06-04,12750,450,3.66,12200,12900,12100,45486,568394100,1.02914E+11,8071688
2020-06-03,12300,200,1.65,12250,12300,12000,15419,187470750,99281762400,8071688
2020-06-02,12100,100,0.83,12000,12150,11900,10634,127671450,97667424800,8071688
2020-06-01,12000,0,0,11900,12200,11900,13398,160827050,96860256000,8071688
2020-05-29,12000,-100,-0.83,12100,12200,11900,19207,231263400,96860256000,8071688
2020-05-28,12100,-50,-0.41,12300,12700,11700,39366,479838450,97667424800,8071688
2020-05-27,12150,-200,-1.62,12350,12850,12150,89564,1113670750,98071009200,8071688
2020-05-26,12350,-50,-0.4,12200,12400,12100,19523,238450150,99685346800,8071688
2020-05-25,12400,100,0.81,12300,12600,12050,24434,301602500,99467046400,8021536
2020-05-22,12300,-200,-1.6,12500,12700,12000,30510,371794650,98664892800,8021536
2020-05-21,12500,-50,-0.4,12400,12550,12250,23050,285000700,1.00269E+11,8021536
2020-05-20,12550,150,1.21,12450,12550,12200,31218,385734150,1.0067E+11,8021536
2020-05-19,12400,0,0,12400,12600,12100,24306,300606050,99467046400,8021536
2020-05-18,12400,50,0.4,12350,12700,12250,38523,478938700,99467046400,8021536
2020-05-15,12350,-550,-4.26,12900,13000,12350,46011,577691650,99065969600,8021536
2020-05-14,12900,-350,-2.64,13250,13250,12850,36631,475559600,1.03478E+11,8021536
2020-05-13,13250,-50,-0.38,13250,13400,13000,54081,710758000,1.06285E+11,8021536
2020-05-12,13300,50,0.38,13700,13700,12650,95042,1257909150,1.06686E+11,8021536
2020-05-11,13250,450,3.52,12800,13900,12350,275931,3662128500,1.06285E+11,8021536
2020-05-08,12800,50,0.39,13000,13100,12700,88949,1146324850,1.02676E+11,8021536
2020-05-07,12750,1350,11.84,11450,13000,11150,166159,2036495800,1.02211E+11,8016521
2020-05-06,11400,600,5.56,10800,11550,10700,47133,528407700,91388339400,8016521
2020-05-04,10800,50,0.47,10550,10900,10550,27029,289133750,86578426800,8016521
2020-04-29,10750,250,2.38,10400,10800,10250,27446,287931600,86177600750,8016521
2020-04-28,10500,-250,-2.33,10750,10800,10350,47208,496484700,84173470500,8016521
2020-04-27,10750,50,0.47,10800,10950,10550,46010,493434500,86177600750,8016521
2020-04-24,10700,50,0.47,10650,10700,10350,25610,268913100,85776774700,8016521
2020-04-23,10650,200,1.91,10600,10750,10350,29805,316119450,85375948650,8016521
2020-04-22,10450,-100,-0.95,10650,10650,10200,33151,345106200,83772644450,8016521
2020-04-21,10550,-500,-4.52,11050,11050,10050,47366,498471300,84574296550,8016521
2020-04-20,11050,350,3.27,10900,11150,10700,48299,530805350,88582557050,8016521
2020-04-17,10700,400,3.88,10350,10850,10350,42846,455564550,85776774700,8016521
2020-04-16,10300,-150,-1.44,10300,10400,10100,31524,322151950,82570166300,8016521
2020-04-14,10450,0,0,10250,10650,10200,38927,404016050,83772644450,8016521
2020-04-13,10450,490,4.92,10750,10800,9980,94646,986233380,83772644450,8016521
2020-04-10,9960,-10,-0.1,9970,10150,9670,50669,499388990,79844549160,8016521
2020-04-09,9970,120,1.22,9900,10300,9810,41193,411839650,79924714370,8016521
2020-04-08,9850,70,0.72,9780,10000,9500,62704,610755140,78962731850,8016521
2020-04-07,9780,120,1.24,9890,9950,9600,40568,395470130,78401575380,8016521
2020-04-06,9660,-10,-0.1,9640,9750,9500,45356,436809070,77439592860,8016521
2020-04-03,9670,-430,-4.26,10100,10150,9300,71272,687647940,77519758070,8016521
2020-04-02,10100,230,2.33,9790,10150,9560,43210,430293770,80966862100,8016521
2020-04-01,9870,270,2.81,9600,10400,9460,142578,1421226930,79123062270,8016521
2020-03-31,9600,690,7.74,9380,9800,8520,163344,1483245800,76958601600,8016521
2020-03-30,8910,1580,21.56,7010,9130,7010,207716,1742721900,71427202110,8016521
2020-03-27,7330,430,6.23,7690,7690,7020,100781,741597020,58761098930,8016521
2020-03-26,6900,450,6.98,6460,7400,6460,48680,339962030,55313994900,8016521
2020-03-25,6450,500,8.4,6090,6590,6090,66760,420655160,51706560450,8016521
2020-03-24,5950,800,15.53,5200,5970,5200,53132,304178140,47698299950,8016521
2020-03-23,5150,-210,-3.92,5010,5230,4800,24016,120363065,41285083150,8016521
2020-03-20,5360,710,15.27,4610,5360,4610,54665,273806595,42968552560,8016521
2020-03-19,4650,-1320,-22.11,6000,6300,4330,55432,282419035,37276822650,8016521
2020-03-18,5970,-380,-5.98,6250,6460,5970,28786,179009060,47858630370,8016521
2020-03-17,6350,70,1.11,5510,6350,5510,92386,549093870,50904908350,8016521
2020-03-16,6280,-780,-11.05,6810,7110,6280,116572,790165480,50343751880,8016521
2020-03-13,7060,-1080,-13.27,7000,7420,6050,173546,1155168530,56596638260,8016521
2020-03-12,8140,-1560,-16.08,9210,9690,7990,218212,1880367120,65254480940,8016521
2020-03-11,9700,-550,-5.37,10350,10350,9630,16381,161510830,77760253700,8016521
2020-03-10,10250,0,0,10050,10350,9840,29829,296435600,82169340250,8016521
2020-03-09,10250,-500,-4.65,10450,10550,10150,16080,165555500,82169340250,8016521
2020-03-06,10750,-350,-3.15,11150,11150,10600,12087,130125600,86177600750,8016521
2020-03-05,11100,300,2.78,10950,11250,10850,12173,134759100,88983383100,8016521
2020-03-04,10800,0,0,10750,11050,10650,20320,220960350,86578426800,8016521
2020-03-03,10800,150,1.41,10700,10900,10650,6734,72574300,86578426800,8016521
2020-03-02,10650,150,1.43,10500,11100,10200,37940,400275350,85375948650,8016521
2020-02-28,10500,-950,-8.3,11400,11400,10150,71912,759403100,84173470500,8016521
2020-02-27,11450,100,0.88,11500,11550,11200,11669,133339900,91789165450,8016521
2020-02-26,11350,-350,-2.99,11600,11600,11100,20563,231827950,90987513350,8016521
2020-02-25,11700,-50,-0.43,11400,11800,11400,16795,194999850,93793295700,8016521
2020-02-24,11750,-350,-2.89,12000,12000,11500,27740,324636650,94194121750,8016521
2020-02-21,12100,100,0.83,12000,12150,11600,21526,253689250,96999904100,8016521
2020-02-20,12000,-250,-2.04,12200,12250,11850,24165,290868200,96198252000,8016521
2020-02-19,12250,-50,-0.41,12300,12500,12050,23334,283792400,98202382250,8016521
2020-02-18,12300,-100,-0.81,12500,13150,12250,48375,614710550,98603208300,8016521
2020-02-17,12400,150,1.22,12250,12500,12100,13590,167488400,99404860400,8016521
2020-02-14,12250,-100,-0.81,12150,12300,12050,18998,231381800,98202382250,8016521
2020-02-13,12350,0,0,12400,12650,12250,12009,148726000,99004034350,8016521
2020-02-12,12350,0,0,12350,12400,11950,7572,92658800,99004034350,8016521
2020-02-11,12350,-100,-0.8,12600,12600,12150,11231,137787550,99004034350,8016521
2020-02-10,12450,-50,-0.4,12500,12500,11950,24153,292941450,99805686450,8016521
2020-02-07,12500,-200,-1.57,12900,12900,12400,4390,54949950,1.00207E+11,8016521
2020-02-06,12700,350,2.83,12400,12800,12300,12565,158187500,1.0181E+11,8016521
2020-02-05,12350,150,1.23,12250,12500,12000,18240,224755250,99004034350,8016521
2020-02-04,12200,0,0,12450,12450,11950,8400,101631600,97801556200,8016521
2020-02-03,12200,450,3.83,11300,12200,10900,48110,560453900,97801556200,8016521
2020-01-31,11750,-650,-5.24,12500,12500,11400,38648,457792600,94194121750,8016521
2020-01-30,12400,-100,-0.8,12550,12700,12200,11438,141673400,99404860400,8016521
2020-01-29,12500,-50,-0.4,12700,12750,12350,24625,308256750,1.00207E+11,8016521
2020-01-28,12550,-750,-5.64,12900,12950,12450,21465,270493200,1.00607E+11,8016521
2020-01-23,13300,-150,-1.12,13450,13450,13000,31730,416163500,1.0662E+11,8016521
2020-01-22,13450,-100,-0.74,13350,13600,13300,10181,136570500,1.07822E+11,8016521
2020-01-21,13550,-300,-2.17,13850,13850,13300,39400,528277050,1.08624E+11,8016521
2020-01-20,13850,0,0,13900,13950,13650,9089,125142900,1.11029E+11,8016521
