Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-01-14,3155,160,5.34,2985,3185,2965,1521291,4775531215,72673143935,23034277
2021-01-13,2995,95,3.28,2920,3000,2870,289810,850876070,68987659615,23034277
2021-01-12,2900,65,2.29,2855,3140,2790,502049,1450464700,66799403300,23034277
2021-01-11,2835,-80,-2.74,2915,2920,2770,406010,1145685840,65302175295,23034277
2021-01-08,2915,-45,-1.52,2960,2965,2880,189871,553217710,67144917455,23034277
2021-01-07,2960,40,1.37,2930,2970,2920,154118,453930600,68181459920,23034277
2021-01-06,2920,-45,-1.52,2975,2985,2880,153349,447518165,67260088840,23034277
2021-01-05,2965,15,0.51,2960,2965,2880,167257,488474285,68296631305,23034277
2021-01-04,2950,-35,-1.17,2985,2995,2930,133248,392903545,67951117150,23034277
2020-12-30,2985,85,2.93,2890,3010,2885,166851,494631715,68757316845,23034277
2020-12-29,2900,105,3.76,2775,2900,2775,113340,323265480,66799403300,23034277
2020-12-28,2795,-110,-3.79,2900,2930,2785,243324,689363000,64380804215,23034277
2020-12-24,2905,5,0.17,2900,2985,2900,154616,453610515,66914574685,23034277
2020-12-23,2900,-90,-3.01,3025,3025,2900,289027,849434605,66799403300,23034277
2020-12-22,2990,-105,-3.39,3100,3125,2980,391944,1187593545,68872488230,23034277
2020-12-21,3095,-140,-4.33,3235,3255,3095,569306,1786622380,71291087315,23034277
2020-12-18,3235,45,1.41,3190,3360,3100,1027936,3357144880,74515886095,23034277
2020-12-17,3190,130,4.25,3495,3545,3155,4899928,16599436385,73479343630,23034277
2020-12-16,3060,35,1.16,3085,3085,3005,642255,2088332660,70484887620,23034277
2020-12-15,3025,-55,-1.79,3100,3105,2970,359759,1085307680,69678687925,23034277
2020-12-14,3080,105,3.53,2995,3500,2885,3791745,12173312370,70945573160,23034277
2020-12-11,2975,55,1.88,2930,3030,2905,231790,689982090,68526974075,23034277
2020-12-10,2920,20,0.69,2875,2930,2875,67508,196437655,67260088840,23034277
2020-12-09,2900,50,1.75,2860,2915,2860,100603,291111865,66799403300,23034277
2020-12-08,2850,-20,-0.7,2860,2920,2820,152343,434658390,65647689450,23034277
2020-12-07,2870,-100,-3.37,2960,2985,2850,198414,573276225,66108374990,23034277
2020-12-04,2970,-55,-1.82,3030,3045,2945,229211,682328465,68411802690,23034277
2020-12-03,3025,110,3.77,2940,3075,2925,483169,1461457925,69678687925,23034277
2020-12-02,2915,-70,-2.35,3000,3020,2900,208269,611448615,67144917455,23034277
2020-12-01,2985,20,0.67,2950,3040,2935,205950,614929420,68757316845,23034277
2020-11-30,2965,-5,-0.17,2970,3000,2945,144592,429749890,68296631305,23034277
2020-11-27,2970,80,2.77,2870,3010,2870,143776,425148015,68411802690,23034277
2020-11-26,2890,-50,-1.7,2935,2980,2890,146938,429153780,66569060530,23034277
2020-11-25,2940,-130,-4.23,3100,3100,2910,266091,797071720,67720774380,23034277
2020-11-24,3070,105,3.54,3015,3070,2975,302448,911728475,70715230390,23034277
2020-11-23,2965,30,1.02,2940,3020,2920,248919,737856645,68296631305,23034277
2020-11-20,2935,20,0.69,2910,2960,2890,136438,397758250,67605602995,23034277
2020-11-19,2915,30,1.04,2885,2935,2805,212274,607116680,67144917455,23034277
2020-11-18,2885,-30,-1.03,2960,2960,2885,172074,501829090,66453889145,23034277
2020-11-17,2915,-135,-4.43,3080,3120,2900,525614,1560799075,67144917455,23034277
2020-11-16,3050,105,3.57,3000,3175,2890,1242187,3801304190,70254544850,23034277
2020-11-13,2945,-145,-4.69,3185,3240,2935,1347835,4200277425,67835945765,23034277
2020-11-12,3090,15,0.49,3185,3290,3050,2912902,9220466300,71175915930,23034277
2020-11-11,3075,325,11.82,2745,3300,2700,7381445,22615613600,70830401775,23034277
2020-11-10,2750,25,0.92,2995,2995,2710,1125068,3193989535,63344261750,23034277
2020-11-09,2725,40,1.49,2685,2740,2655,166713,450642155,62768404825,23034277
2020-11-06,2685,35,1.32,2670,2770,2625,244716,661540390,61847033745,23034277
2020-11-05,2650,45,1.73,2645,2665,2575,64154,169186100,61040834050,23034277
2020-11-04,2605,-30,-1.14,2640,2675,2555,126689,328344590,60004291585,23034277
2020-11-03,2635,5,0.19,2635,2695,2605,75138,199132280,60695319895,23034277
2020-11-02,2630,30,1.15,2650,2700,2605,140726,373982040,60580148510,23034277
2020-10-30,2600,-160,-5.8,2760,2775,2500,253910,675408595,59889120200,23034277
2020-10-29,2760,70,2.6,2610,2790,2580,540726,1472888210,63574604520,23034277
2020-10-28,2690,170,6.75,2510,2730,2495,278215,740759670,61962205130,23034277
2020-10-27,2520,-30,-1.18,2510,2570,2470,61918,156081210,58046378040,23034277
2020-10-26,2550,-80,-3.04,2635,2715,2550,125152,327106925,58737406350,23034277
2020-10-23,2630,105,4.16,2555,2710,2545,284907,752107950,60580148510,23034277
2020-10-22,2525,-25,-0.98,2525,2575,2505,53397,135139285,58161549425,23034277
2020-10-21,2550,60,2.41,2525,2560,2500,37831,95994955,58737406350,23034277
2020-10-20,2490,-70,-2.73,2505,2560,2465,54436,135765700,57355349730,23034277
2020-10-19,2560,65,2.61,2500,2580,2490,40893,103776360,58967749120,23034277
2020-10-16,2495,-45,-1.77,2525,2585,2455,73434,183458025,57470521115,23034277
2020-10-15,2540,-75,-2.87,2615,2625,2510,68653,175245030,58507063580,23034277
2020-10-14,2615,-45,-1.69,2625,2680,2600,45557,119739660,60234634355,23034277
2020-10-13,2660,-40,-1.48,2680,2730,2590,183363,488369535,61271176820,23034277
2020-10-12,2700,65,2.47,2655,2705,2610,249680,666633070,62192547900,23034277
2020-10-08,2635,-10,-0.38,2700,2700,2630,67490,178580565,60695319895,23034277
2020-10-07,2645,-25,-0.94,2670,2700,2595,132970,350307520,60925662665,23034277
2020-10-06,2670,120,4.71,2530,2690,2530,279718,737192670,61501519590,23034277
2020-10-05,2550,25,0.99,2560,2570,2505,49525,126152105,58737406350,23034277
2020-09-29,2525,80,3.27,2445,2545,2445,82467,205865125,58161549425,23034277
2020-09-28,2445,85,3.6,2355,2590,2355,244128,604985515,56318807265,23034277
2020-09-25,2360,20,0.85,2340,2410,2330,61174,144193775,54360893720,23034277
2020-09-24,2340,-55,-2.3,2355,2390,2310,88401,206374825,53900208180,23034277
2020-09-23,2395,-35,-1.44,2430,2475,2315,88626,211335565,55167093415,23034277
2020-09-22,2430,-105,-4.14,2505,2545,2420,140143,343943125,55973293110,23034277
2020-09-21,2535,-50,-1.93,2585,2595,2520,129308,328750815,58391892195,23034277
2020-09-18,2585,-5,-0.19,2590,2605,2535,110910,283978485,59543606045,23034277
2020-09-17,2590,-40,-1.52,2630,2660,2555,139373,359870800,59658777430,23034277
2020-09-16,2630,-25,-0.94,2660,2680,2610,181635,480297875,60580148510,23034277
2020-09-15,2655,75,2.91,2600,2750,2525,273502,719647585,61156005435,23034277
2020-09-14,2580,35,1.38,2540,2595,2510,197875,507596445,59428434660,23034277
2020-09-11,2545,-45,-1.74,2550,2575,2500,291829,736504610,58622234965,23034277
2020-09-10,2590,-80,-3,2650,2690,2590,378017,991000655,59658777430,23034277
2020-09-09,2670,10,0.38,2630,2705,2560,517335,1362927515,61501519590,23034277
2020-09-08,2660,65,2.5,3160,3160,2635,4705234,13969805175,61271176820,23034277
2020-09-07,2595,105,4.22,2490,2595,2465,416312,1122045110,59773948815,23034277
2020-09-04,2490,-80,-3.11,2440,2535,2440,172676,430857900,57355349730,23034277
2020-09-03,2570,-30,-1.15,2625,2625,2540,159651,410183270,59198091890,23034277
2020-09-02,2600,75,2.97,2520,2615,2515,200068,512308880,59889120200,23034277
2020-09-01,2525,-5,-0.2,2500,2550,2495,100430,252444760,58161549425,23034277
2020-08-31,2530,80,3.27,2450,2575,2445,233228,589047725,58276720810,23034277
2020-08-28,2450,10,0.41,2465,2505,2435,134136,331101390,56433978650,23034277
2020-08-27,2440,-85,-3.37,2500,2530,2410,184904,456787690,56203635880,23034277
2020-08-26,2525,60,2.43,2490,2555,2420,262680,654072640,58161549425,23034277
2020-08-25,2465,100,4.23,2405,2470,2355,272561,659186295,56779492805,23034277
2020-08-24,2365,-20,-0.84,2390,2400,2265,255827,593601535,54476065105,23034277
2020-08-21,2385,-60,-2.45,2450,2475,2360,221914,534856515,54936750645,23034277
2020-08-20,2445,-90,-3.55,2495,2515,2350,416839,1008397930,56318807265,23034277
2020-08-19,2535,35,1.4,2485,2585,2480,330933,834314540,58391892195,23034277
2020-08-18,2500,-360,-12.59,2760,2770,2500,906964,2385283140,57585692500,23034277
2020-08-14,2860,260,10,2740,3375,2665,9121627,28000206020,65878032220,23034277
2020-08-13,2600,60,2.36,2510,2630,2420,949219,2400823365,59889120200,23034277
2020-08-12,2540,245,10.68,2300,2910,2270,7718805,20666673525,58507063580,23034277
2020-08-11,2295,55,2.46,2230,2300,2230,106349,240221410,52863665715,23034277
2020-08-10,2240,-5,-0.22,2260,2270,2220,52086,116734280,51596780480,23034277
2020-08-07,2245,5,0.22,2240,2300,2235,81434,184251280,51711951865,23034277
2020-08-06,2240,-5,-0.22,2265,2265,2230,54611,122205055,51596780480,23034277
2020-08-05,2245,5,0.22,2220,2265,2220,69780,156485860,51711951865,23034277
2020-08-04,2240,-25,-1.1,2245,2265,2215,83551,186641140,51596780480,23034277
2020-08-03,2265,20,0.89,2225,2265,2195,88691,196953380,52172637405,23034277
2020-07-31,2245,10,0.45,2220,2245,2200,91792,204534905,51711951865,23034277
2020-07-30,2235,-25,-1.11,2255,2330,2220,179449,407027470,51481609095,23034277
2020-07-29,2260,-20,-0.88,2310,2310,2250,45154,102963125,52057466020,23034277
2020-07-28,2280,40,1.79,2245,2395,2220,123742,282454515,52518151560,23034277
2020-07-27,2240,20,0.9,2220,2255,2195,59290,132123010,51596780480,23034277
2020-07-24,2220,-70,-3.06,2265,2290,2215,83126,186196470,51136094940,23034277
2020-07-23,2290,-60,-2.55,2350,2360,2255,86558,197385125,52748494330,23034277
2020-07-22,2350,5,0.21,2345,2375,2325,62904,147513790,54130550950,23034277
2020-07-21,2345,45,1.96,2310,2375,2285,68711,159606415,54015379565,23034277
2020-07-20,2300,-60,-2.54,2385,2385,2290,71941,165829880,52978837100,23034277
2020-07-17,2360,30,1.29,2380,2380,2300,44661,103543980,54360893720,23034277
2020-07-16,2330,40,1.75,2340,2415,2295,71777,169073935,53669865410,23034277
2020-07-15,2290,15,0.66,2290,2335,2275,73214,168150430,52748494330,23034277
2020-07-14,2275,-5,-0.22,2280,2300,2240,32183,72912965,52402980175,23034277
2020-07-13,2280,-10,-0.44,2290,2315,2240,67044,152610065,52518151560,23034277
2020-07-10,2290,-75,-3.17,2410,2410,2250,121550,280507260,52748494330,23034277
2020-07-09,2365,0,0,2380,2405,2340,44688,105991140,54476065105,23034277
2020-07-08,2365,0,0,2370,2390,2300,38202,90010705,54476065105,23034277
2020-07-07,2365,-45,-1.87,2410,2445,2345,45741,108284000,54476065105,23034277
2020-07-06,2410,0,0,2410,2420,2350,67970,162187355,55512607570,23034277
2020-07-03,2410,70,2.99,2360,2450,2265,152146,362223010,55512607570,23034277
2020-07-02,2340,170,7.83,2315,2420,2215,210891,488383795,53900208180,23034277
2020-07-01,2170,15,0.7,2155,2225,2155,54747,119760905,49984381090,23034277
2020-06-30,2155,35,1.65,2195,2195,2115,86106,185605225,49638866935,23034277
2020-06-29,2120,-65,-2.97,2185,2185,2110,66100,141594230,48832667240,23034277
2020-06-26,2185,15,0.69,2250,2250,2150,73744,161418830,50329895245,23034277
2020-06-25,2170,-95,-4.19,2200,2245,2140,138187,301007445,49984381090,23034277
2020-06-24,2265,-15,-0.66,2285,2320,2260,60329,137733965,52172637405,23034277
2020-06-23,2280,-85,-3.59,2375,2380,2250,157644,365558160,52518151560,23034277
2020-06-22,2365,0,0,2365,2385,2325,89045,208716305,54476065105,23034277
